GameID	    GameID alt.	Hash	         Name
SLPM-66159	SLPM_661.59	0x58BE0CA1E5	Call of Duty - Final Hour
SCES-52782	SCES_527.82	0x3BE1F9B0FD	Call of Duty - Finest Hour
SCES-52784	SCES_527.84	0x3BE1F9B00D	Call of Duty - Finest Hour
SLES-52782	SLES_527.82	0x3BE119B1FD	Call of Duty - Finest Hour
SLES-52784	SLES_527.84	0x3BE119B10D	Call of Duty - Finest Hour
SLUS-20725	SLUS_207.25	0xAC51AD0195	Call of Duty - Finest Hour
SCES-52783	SCES_527.83	0x3BE1F9B0F5	Call of Duty - Le Jour de Glorie
SLES-52783	SLES_527.83	0x3BE119B1F5	Call of Duty - Le Jour de Glorie
SLES-55367	SLES_553.67	0xA67981292D	Call of Duty - World at War - Final Fronts
SLUS-21746	SLUS_217.46	0xAD51AD01AD	Call of Duty - World at War - Final Fronts
SCES-53415	SCES_534.15	0x9C41591015	Call of Duty 2 - Big Red One
SCES-53416	SCES_534.16	0x9C4159106D	Call of Duty 2 - Big Red One
SCES-53417	SCES_534.17	0x9C41591065	Call of Duty 2 - Big Red One
SLES-53415	SLES_534.15	0x9C41B91115	Call of Duty 2 - Big Red One
SLES-53416	SLES_534.16	0x9C41B9116D	Call of Duty 2 - Big Red One
SLES-53417	SLES_534.17	0x9C41B91165	Call of Duty 2 - Big Red One
SLPM-66328	SLPM_663.28	0x00E654F905	Call of Duty 2 - Big Red One
SLUS-21228	SLUS_212.28	0x2CD12D81DD	Call of Duty 2 - Big Red One
SCES-53722	SCES_537.22	0xC4190148A5	Call of Duty 2 - Big Red One [Collector's Edition]
SLES-53722	SLES_537.22	0xC419E149A5	Call of Duty 2 - Big Red One [Collector's Edition]
SLUS-21318	SLUS_213.18	0x44B945E9E5	Call of Duty 2 - Big Red One [Collector's Edition]
SCES-54166	SCES_541.66	0x548991D855	Call of Duty 3
SCES-54167	SCES_541.67	0x548991D85D	Call of Duty 3
SCES-54168	SCES_541.68	0x548991D825	Call of Duty 3
SLES-54166	SLES_541.66	0x548971D955	Call of Duty 3
SLES-54167	SLES_541.67	0x548971D95D	Call of Duty 3
SLES-54168	SLES_541.68	0x548971D925	Call of Duty 3
SLUS-21426	SLUS_214.26	0x7C817DD17D	Call of Duty 3
SLPS-20418	SLPS_204.18	0x63D964C9E5	Cam-Station
SLPS-20406	SLPS_204.06	0x7BC17CD15D	Cam-Station [with EyeToy & USB Headset]
SLPM-65448	SLPM_654.48	0x57CE7CD1AD	Cambrian QTS - Kaseki Ninattemo
SLPS-25219	SLPS_252.19	0x38893499BD	Canary
SCES-53561	SCES_535.61	0xFC21397085	Canis Canem Edit
SLES-53561	SLES_535.61	0xFC21D97185	Canis Canem Edit
SLPS-25223	SLPS_252.23	0x388934999D	Canvas
SLPM-65923	SLPM_659.23	0xA046F4597D	Canvas [Best Version]
SLPM-66265	SLPM_662.65	0x709624897D	Canvas 2 - Niji-iro no Sketch
SLPM-66264	SLPM_662.64	0x7096248975	Canvas 2 - Niji-iro no Sketch [Deluxe Pack]
SLPM-55187	SLPM_551.87	0x55C674D97D	Canvas 3 - Tanshoku no Pastel
SCES-53661	SCES_536.61	0xD40911588D	Capcom Classics Collection
SLES-53661	SLES_536.61	0xD409F1598D	Capcom Classics Collection
SLPM-66852	SLPM_668.52	0x896EDC716D	Capcom Classics Collection [Best Price]
SLPM-66317	SLPM_663.17	0x00E654F9AD	Capcom Classics Collection Vol.1
SLUS-21316	SLUS_213.16	0x44B945E9F5	Capcom Classics Collection Vol.1
SLUS-21473	SLUS_214.73	0x6C916DC1F5	Capcom Classics Collection Vol.2
SLES-54561	SLES_545.61	0xFD21D97145	Capcom Classics Collection Volume 2
SLUS-20950	SLUS_209.50	0xE419E549C5	Capcom Fighting Evolution
SCES-52852	SCES_528.52	0x2BF1E9A03D	Capcom Fighting Jam
SCES-52854	SCES_528.54	0x2BF1E9A02D	Capcom Fighting Jam
SLES-52852	SLES_528.52	0x2BF109A13D	Capcom Fighting Jam
SLES-52854	SLES_528.54	0x2BF109A12D	Capcom Fighting Jam
SLPM-65794	SLPM_657.94	0x8066D47955	Capcom Fighting Jam
SLPM-65047	SLPM_650.47	0x3FA614B93D	Capcom vs SNK 2
SCES-50541	SCES_505.41	0xE931296035	Capcom vs SNK 2 - Mark of the Millennium
SLES-50541	SLES_505.41	0xE931C96135	Capcom vs SNK 2 - Mark of the Millennium
SLUS-20246	SLUS_202.46	0x53A955F975	Capcom vs SNK 2 - Mark of the Millennium 2001
CPCS-01001	CPCS_010.01	0x7811E8C2B4	Capcom vs SNK 2 - Millionaire Fighting 2001 [Modem Pack]
SLPM-74246	SLPM_742.46	0x48A614B9B5	Capcom vs SNK 2 - Millionaire Fighting 2001 [PlayStation 2 the Best - Reprint]
CPCS-01040	CPCS_010.40	0x81E9103A84	Capcom vs SNK 2 - Millionaire Fighting 2001 [with SFIII 3rd Strike Value Pack]
SLPM-74402	SLPM_744.02	0x608E3C91BD	Capcom vs SNK 2 [PlayStation 2 The Best]
SCES-54471	SCES_544.71	0x855941080D	Captain Scarlet
SLES-54471	SLES_544.71	0x8559A1090D	Captain Scarlet
SLPS-25691	SLPS_256.91	0x89398429CD	Captain Tsubasa
SLES-53485	SLES_534.85	0x8C51A90155	Car Racing Challenge
SCES-53922	SCES_539.22	0x1CC1D990BD	Car Wash Tycoon
SLES-53922	SLES_539.22	0x1CC13991BD	Car Wash Tycoon
SLPS-20408	SLPS_204.08	0x7BC17CD12D	Card Captor Sakura - Sakura-Chan to Asobo!
SLPM-62365	SLPM_623.65	0x5CC674D90D	Cardinal Arc - Konton no Fuusatsu
SCES-52143	SCES_521.43	0x5A8199D095	Carmen Sandiego - The Secret of the Stolen Drums
SLES-52143	SLES_521.43	0x5A8179D195	Carmen Sandiego - The Secret of the Stolen Drums
SLUS-20849	SLUS_208.49	0xCC31CD61D5	Carmen Sandiego - The Secret of The Stolen Drums
SLES-55536	SLES_555.36	0x8E51A901BD	Cars Race-O-Rama
SLUS-20141	SLUS_201.41	0x3BC13D91C5	CART Fury - Championship Racing
SCES-50267	SCES_502.67	0xA1796128CD	CART Fury Championship Racing
SLES-50267	SLES_502.67	0xA1798129CD	CART Fury Championship Racing
SLPM-66230	SLPM_662.30	0x688E3C911D	CARTAGRA - THE SUFFERING OF SOUL [Limited Edition]
SCES-54306	SCES_543.06	0xBD6179301D	Cartoon Network Racing
SLES-54306	SLES_543.06	0xBD6199311D	Cartoon Network Racing
SLUS-21438	SLUS_214.38	0x7C817DD11D	Cartoon Network Racing
SCES-52178	SCES_521.78	0x429981C865	Casino Challenge
SLES-52178	SLES_521.78	0x429961C965	Casino Challenge
SCES-50647	SCES_506.47	0xC1190148CD	Casper - Spirit Dimensions
SLES-50647	SLES_506.47	0xC119E149CD	Casper - Spirit Dimensions
SCES-54383	SCES_543.83	0xAD71692065	Casper and The Ghostly Trio
SCES-54426	SCES_544.26	0x95495118F5	Casper and The Ghostly Trio
SLES-54383	SLES_543.83	0xAD71892165	Casper and The Ghostly Trio
SLES-54426	SLES_544.26	0x9549B119F5	Casper and The Ghostly Trio
SLUS-20205	SLUS_202.05	0x2BD12D81D5	Casper Spirit Dimensions
SLES-55074	SLES_550.74	0x7DA159F1DD	Casper's Scare School
SLPM-65899	SLPM_658.99	0x987ECC6105	Castle Fantasia
SLPM-66605	SLPM_666.05	0xC92E9C3165	Castle Fantasia - Arihato Senki
SLPM-66989	SLPM_669.89	0xA94EFC5105	Castle Fantasia - Arihato Senki [Best Version]
SLPM-65898	SLPM_658.98	0x987ECC610D	Castle Fantasia [Deluxe Pack]
SLUS-20962	SLUS_209.62	0xEC11ED416D	Castle of Shikigami 2
SCES-53518	SCES_535.18	0xF429317835	Castle Shikigami II
SLES-53518	SLES_535.18	0xF429D17935	Castle Shikigami II
SLUS-21168	SLUS_211.68	0x3CC13D912D	Castlevania - Curse of Dakness
SCES-53755	SCES_537.55	0xCC110940A5	Castlevania - Curse of Darkness
SLES-53755	SLES_537.55	0xCC11E941A5	Castlevania - Curse of Darkness
SLKA-25328	SLKA_253.28	0x20582A813D	Castlevania - Curse of Darkness
SCES-52118	SCES_521.18	0x528991D855	Castlevania - Lament of Innocence
SLES-52118	SLES_521.18	0x528971D955	Castlevania - Lament of Innocence
SLPM-65444	SLPM_654.44	0x57CE7CD1CD	Castlevania - Lament of Innocence
SLUS-20733	SLUS_207.33	0xAC51AD01D5	Castlevania - Lament of Innocence
SLKA-25082	SLKA_250.82	0xE098EA41AD	Castlevania - Lament of Innocence
SLPM-66325	SLPM_663.25	0x00E654F96D	Castlevania - Lament of Innocence [Konami Palace Selection]
SLPM-65406	SLPM_654.06	0x67FE4CE12D	Castlevania - Lament of Innocence [Limited Edition]
SLPM-61062	SLPM_610.62	0x1B86349995	Castlevania - Lament of Innocence [Store Demo]
SCES-51249	SCES_512.49	0xBA61793085	Castleween
SLES-51249	SLES_512.49	0xBA61993185	Castleween
SCES-52567	SCES_525.67	0xE3392168ED	Catwoman
SLES-52567	SLES_525.67	0xE339C169ED	Catwoman
SLUS-20992	SLUS_209.92	0x14E915B985	Catwoman
SLES-54949	SLES_549.49	0x1DC1399185	Catz
SCES-51554	SCES_515.54	0xEA3129604D	Cell Damage Overdrive
SLES-51554	SLES_515.54	0xEA31C9614D	Cell Damage Overdrive
SCES-51423	SCES_514.23	0x82594108CD	Celtic - Club Football
SLES-51423	SLES_514.23	0x8259A109CD	Celtic - Club Football
SCES-52665	SCES_526.65	0xDB011950A5	Celtic FC - Club Football 2005
SLES-52665	SLES_526.65	0xDB01F951A5	Celtic FC - Club Football 2005
SCES-50636	SCES_506.36	0xC119014815	Centre Court - Hardhitter
SLES-50636	SLES_506.36	0xC119E14915	Centre Court - Hardhitter
PAPX-90232	PAPX_902.32	0x40342C10DD	Chain Dive
SCAJ-20043	SCAJ_200.43	0x83F5E0A8CD	Chain Drive
SCPS-15054	SCPS_150.54	0x3E99C488C5	Chain Drive
SLKA-25291	SLKA_252.91	0x28502289ED	Chains of Power
SCES-53039	SCES_530.39	0x7BA1B9F0B5	Champions - Return to Arms
SLES-53039	SLES_530.39	0x7BA159F1B5	Champions - Return to Arms
SLUS-20973	SLUS_209.73	0xEC11ED4115	Champions - Return to Arms
SLUS-29126	SLUS_291.26	0xEC19E54945	Champions - Return to Arms [Demo]
SLUS-20565	SLUS_205.65	0x84798529BD	Champions of Norrath
SCES-52325	SCES_523.25	0xAB71692035	Champions of Norrath - Realms of EverQuest
SLES-52325	SLES_523.25	0xAB71892135	Champions of Norrath - Realms of EverQuest
SLUS-29088	SLUS_290.88	0xF401FD516D	Champions of Norrath - Realms of EverQuest [Demo]
SCES-53945	SCES_539.45	0x1CC1D99065	Championship Manager 2006
SLES-53945	SLES_539.45	0x1CC1399165	Championship Manager 2006
SCES-54320	SCES_543.20	0xBD6179308D	Championship Manager 2007
SLES-54320	SLES_543.20	0xBD6199318D	Championship Manager 2007
SCES-53027	SCES_530.27	0x7BA1B9F0D5	Championship Manager 5
SCES-53223	SCES_532.23	0x4B9189C0C5	Championship Manager 5
SCES-53224	SCES_532.24	0x4B9189C0BD	Championship Manager 5
SLES-53027	SLES_530.27	0x7BA159F1D5	Championship Manager 5
SLES-53223	SLES_532.23	0x4B9169C1C5	Championship Manager 5
SLES-53224	SLES_532.24	0x4B9169C1BD	Championship Manager 5
SLPM-66816	SLPM_668.16	0x8166D47945	Chanter# - Kimi no Uta ga Todoitara
SLPM-66176	SLPM_661.76	0x60863499A5	Chaos Field - New Order
SCES-51553	SCES_515.53	0xEA31296055	Chaos Legion
SLES-51553	SLES_515.53	0xEA31C96155	Chaos Legion
SLKA-25026	SLKA_250.26	0xE890E24965	Chaos Legion
SLPM-65249	SLPM_652.49	0x079E2C81B5	Chaos Legion
SLUS-20695	SLUS_206.95	0xA459A5098D	Chaos Legion
SLPM-66553	SLPM_665.53	0x38DE6CC135	Chaos Wars
SLUS-21722	SLUS_217.22	0xA559A509E5	Chaos Wars
SCES-53386	SCES_533.86	0x9449511875	Charlie and the Chocolate Factory
SLES-53386	SLES_533.86	0x9449B11975	Charlie and the Chocolate Factory
SLUS-21246	SLUS_212.46	0x2CD12D814D	Charlie and the Chocolate Factory
SCES-51750	SCES_517.50	0x3AE1F9B0BD	Charlie's Angels
SLES-51750	SLES_517.50	0x3AE119B1BD	Charlie's Angels
SLES-54657	SLES_546.57	0xD509F1596D	Charlotte's Web
SCPS-11011	SCPS_110.11	0x4AE9B4F8DD	Check-i-TV
SCPS-11015	SCPS_110.15	0x4AE9B4F8FD	Check-i-TV
SLPM-65219	SLPM_652.19	0x0F962489AD	Cheerful Party
SLPM-65220	SLPM_652.20	0x0F96248995	Cheerful Party
SLES-54957	SLES_549.57	0x1DC13991C5	Cheggers Party Quiz
SCES-52663	SCES_526.63	0xDB011950D5	Chelsea FC - Club Football 2005
SLES-52663	SLES_526.63	0xDB01F951D5	Chelsea FC - Club Football 2005
SLPS-20132	SLPS_201.32	0x3B813C918D	Chenuen no San Goku Shi [Chen Wen's Romance of the Three Kingdoms]
SLPS-25444	SLPS_254.44	0x40F14CE1FD	Cherry Blossom
SLPM-62539	SLPM_625.39	0xAD3684294D	Chess Champion [SuperLite 2000 Series]
SCES-51504	SCES_515.04	0xFA213970CD	Chessmaster
SLES-51504	SLES_515.04	0xFA21D971CD	Chessmaster
SLUS-20637	SLUS_206.37	0xB449B519CD	Chessmaster [Online]
SCES-51436	SCES_514.36	0x8A5149005D	Chessmaster 9000
SLES-51436	SLES_514.36	0x8A51A9015D	Chessmaster 9000
SLPS-25580	SLPS_255.80	0x60D16CC19D	Chicken Little
SCES-54452	SCES_544.52	0x9D4159108D	Chicken Little - 'As' en Accion
SLES-54452	SLES_544.52	0x9D41B9118D	Chicken Little - 'As' en Accion
SCES-54449	SCES_544.49	0x9D415910A5	Chicken Little - Ace in Action
SCES-54453	SCES_544.53	0x9D41591085	Chicken Little - Ace in Action
SLES-54449	SLES_544.49	0x9D41B911A5	Chicken Little - Ace in Action
SLES-54453	SLES_544.53	0x9D41B91185	Chicken Little - Ace in Action
SCES-54450	SCES_544.50	0x9D415910BD	Chicken Little - Aventures Intergalactiques
SLES-54450	SLES_544.50	0x9D41B911BD	Chicken Little - Aventures Intergalactiques
SLPM-62360	SLPM_623.60	0x5CC674D925	Choaniki - Sei Naru Protein Densetsu [Akudaikan 2 Bundle]
SLPM-65255	SLPM_652.55	0x079E2C8185	Chobits
SLPM-66001	SLPM_660.01	0xB056E449FD	Chocolat - Maid Cafe Curio
ALCH-00003	ALCH_000.03	0x00E490191C	Chocolat - Maid Cafe Curio [Deluxe Edition]
SLUS-20930	SLUS_209.30	0xE419E54965	Choro Q
SLPM-62761	SLPM_627.61	0xF56EDC7105	Choro Q - HG 2 [Atlus Best Collection]
SLPM-62595	SLPM_625.95	0x9D06B4193D	Choro Q - HG 3 [Takara The Best]
SLPM-66250	SLPM_662.50	0x70962489E5	Choro Q - HG 4 [Takara Best]
SLPS-25015	SLPS_250.15	0xF041FC51D5	Choro Q - High Grade
SLPS-25014	SLPS_250.14	0xF041FC51DD	Choro Q - High Grade [Limited Edition]
SLPM-62355	SLPM_623.55	0x5CC674D97D	Choro Q - High Grade 2
SLPM-62244	SLPM_622.44	0x74EE5CF1ED	Choro Q - High Grade 3
SLPM-65149	SLPM_651.49	0x27BE0CA175	Choro Q HG
SLKA-15008	SLKA_150.08	0x26483A91AD	Choro Q HG 2
SLPM-62771	SLPM_627.71	0xF56EDC71D5	Choro Q HG 3 [Atlus Best Collection]
SLPM-65326	SLPM_653.26	0x77EE5CF1BD	Choro Q HG 4
SLPM-65724	SLPM_657.24	0xE80EBC11CD	Choro Q Works
SLPM-62104	SLPM_621.04	0x1C86349965	Choro-Q HG2
SLES-53140	SLES_531.40	0x538971D945	ChoroQ
SLUS-28044	SLUS_280.44	0xFB09F55905	ChoroQ [Trade Demo]
SLPM-62403	SLPM_624.03	0x4CD664C9ED	Chou Aniki - Seinaru Protein Densetsu
SLPM-65207	SLPM_652.07	0x178E3C9115	Chou Battle Houshin
SLPM-66095	SLPM_660.95	0x48AE1CB1F5	Chou Battle Houshin
SLPM-65210	SLPM_652.10	0x178E3C917D	Chou Battle Houshin - Bundle #1
SLPM-65215	SLPM_652.15	0x178E3C9155	Chou Battle Houshin - Bundle #2
SLPM-65537	SLPM_655.37	0xC02694390D	Chou Battle Houshin [Koei The Best]
SLPM-65578	SLPM_655.78	0xC82E9C315D	Chou Gouka! Quiz Ketteiban
SLPM-62146	SLPM_621.46	0x0C962489A5	Chou Kousoku Mahjong Plus
SLPM-62486	SLPM_624.86	0xBD269439B5	Chou Saisoku! Zokusha King B.U. [Simple Series DX]
SLPS-20149	SLPS_201.49	0x3B813C9105	Chou! Rakushii Internet Tomodachi Nowa [Type-OS]
SLPS-20169	SLPS_201.69	0x23992489FD	Chou! Rakushii Internet Tomodachi Nowa [Type-PG]
SLPS-20127	SLPS_201.27	0x338934995D	Chou! Tanoshii Internet - Tomodachi no Wa [Modem]
SLPM-62037	SLPM_620.37	0x2CB604A93D	Choukousoku Igo
SLPM-62038	SLPM_620.38	0x2CB604A925	Choukousoku Mahjong
SLPM-62036	SLPM_620.36	0x2CB604A935	Choukousoku Reversi
SLPM-62039	SLPM_620.39	0x2CB604A92D	Choukousoku Shogi
SLUS-21756	SLUS_217.56	0xAD51AD01DD	Chronicles of Narnia, The - Prince Caspian
SLPS-25626	SLPS_256.26	0x99299439D5	Chronicles of Narnia, The - The Lion, The Witch and The Wardrobe
SLUS-21082	SLUS_210.82	0x04F905A945	Chronicles of Narnia, The - The Lion, The Witch and The Wardrobe
SLPS-25416	SLPS_254.16	0x48F944E995	Chu Kana Janshi Tenho Pai-Nyan
SLPS-25415	SLPS_254.15	0x48F944E9ED	Chu-Kana Janshi [Collector's Edition]
SLPS-20230	SLPS_202.30	0x53E954F9F5	Chulip
SLUS-20742	SLUS_207.42	0xD429D57975	Chulip
SLPS-20471	SLPS_204.71	0x6BD16CC145	Chulip [Super Best Collection]
SLPS-20283	SLPS_202.83	0x5BE15CF115	Chulip [Victor the Best]
SLES-55079	SLES_550.79	0x7DA159F1F5	CID The Dummy
SLUS-21754	SLUS_217.54	0xAD51AD01ED	CID the Dummy
SLPS-25073	SLPS_250.73	0xE051EC41F5	Cinema Surfing - Youga Taizen
SLES-53090	SLES_530.90	0x6BB149E1CD	Circuit Blasters
SLES-50935	SLES_509.35	0x09D1298105	Circus Maximus - Chariot Wars
SCES-50364	SCES_503.64	0x99415910CD	City Crisis
SLES-50364	SLES_503.64	0x9941B911CD	City Crisis
SLPS-20101	SLPS_201.01	0x338934998D	City Crisis
SLUS-20274	SLUS_202.74	0x5BA15DF15D	City Crisis
SLES-53343	SLES_533.43	0xA4798129ED	City Soccer Challenge
SLPM-66302	SLPM_663.02	0x789E2C814D	Clannad
SLPM-66981	SLPM_669.81	0xA94EFC5145	Clannad
SLPM-55178	SLPM_551.78	0x55C674D9B5	Clannad [Best Version Premium Box]
SLPM-55181	SLPM_551.81	0x55C674D98D	Clannad [Best Version]
SCES-53614	SCES_536.14	0xEC3129602D	Classic British Motor Racing
SLES-53614	SLES_536.14	0xEC31C9612D	Classic British Motor Racing
SLPM-55136	SLPM_551.36	0x6DFE4CE1DD	Clear - Atarashii Kaze no Fuku Oka de
SLES-54890	SLES_548.90	0x2DF109A1CD	Clever Kids - Dino Land
SLES-54891	SLES_548.91	0x2DF109A1C5	Clever Kids - Pony World
SLPM-62129	SLPM_621.29	0x148E3C9125	Climax Tennis - WTA Tour Edition
SCES-51619	SCES_516.19	0xDA01195075	Clock Tower 3
SLES-51619	SLES_516.19	0xDA01F95175	Clock Tower 3
SLPM-65221	SLPM_652.21	0x0F9624899D	Clock Tower 3
SLPM-74416	SLPM_744.16	0x608E3C912D	Clock Tower 3
SLUS-20633	SLUS_206.33	0xB449B519ED	Clock Tower 3
SLPM-55281	SLPM_552.81	0x4DDE6CC175	Clock Zero - Shuuen no Ichibyou
CZP2-01101	CZP2_011.01	0x1109442B7C	Clock Zero - Shuuen no Ichibyou [Limited Edition]
SLPS-25257	SLPS_252.57	0x30813C91E5	Close To
SLPM-66137	SLPM_661.37	0x50B604A95D	Clover Heart's Looking for Happiness [The Best]
SLPM-55255	SLPM_552.55	0x45D664C94D	Clover no Kuni no Alice
SLPS-25391	SLPS_253.91	0x50E15CF1B5	Clover's Heart - Looking for Happiness
SLPS-25390	SLPS_253.90	0x50E15CF1BD	Clover's Heart - Looking for Happiness [Limited Edition]
SCES-51089	SCES_510.89	0x518991D86D	Club Football - Arsenal
SLES-51089	SLES_510.89	0x518971D96D	Club Football - Arsenal
SCES-51086	SCES_510.86	0x518991D895	Club Football - Chelsea
SLES-51086	SLES_510.86	0x518971D995	Club Football - Chelsea
SCES-51081	SCES_510.81	0x518991D8AD	Club Football - Juventus 2003-2004 Season
SLES-51081	SLES_510.81	0x518971D9AD	Club Football - Juventus 2003-2004 Season
SCES-51100	SCES_511.00	0x518991D805	Club Football - Liverpool - 2003-2004 Season
SLES-51100	SLES_511.00	0x518971D905	Club Football - Liverpool - 2003-2004 Season
SCES-51090	SCES_510.90	0x518991D875	Club Football - Manchester United
SLES-51090	SLES_510.90	0x518971D975	Club Football - Manchester United
SCES-52647	SCES_526.47	0xDB01195055	Club Football - Manchester United 2005
SLES-52647	SLES_526.47	0xDB01F95155	Club Football - Manchester United 2005
SCES-51088	SCES_510.88	0x518991D865	Club Football - Rangers
SLES-51088	SLES_510.88	0x518971D965	Club Football - Rangers
SCES-52654	SCES_526.54	0xDB0119501D	Club Football - Real Madri 2005
SLES-52654	SLES_526.54	0xDB01F9511D	Club Football - Real Madri 2005
SCES-51077	SCES_510.77	0x518991D8CD	Club Football Real Madrid
SLES-51077	SLES_510.77	0x518971D9CD	Club Football Real Madrid
SCES-54518	SCES_545.18	0x8D5149008D	Clumsy Shumsy
SLES-54518	SLES_545.18	0x8D51A9018D	Clumsy Shumsy
SLPS-25654	SLPS_256.54	0x91219C31BD	Cluster Edge
SLPS-25794	SLPS_257.94	0xA919A40925	Cluster Edge [Best Collection]
SLPS-25653	SLPS_256.53	0x91219C31A5	Cluster Edge [Limited Edition]
SLUS-21663	SLUS_216.63	0xB549B519DD	Cocoto - Fishing Master
SCES-52523	SCES_525.23	0xFB21397015	Cocoto - Platform Jumper
SLES-52523	SLES_525.23	0xFB21D97115	Cocoto - Platform Jumper
SCES-54548	SCES_545.48	0xF5293178E5	Cocoto Fishing Master
SLES-54548	SLES_545.48	0xF529D179E5	Cocoto Fishing Master
SCES-52858	SCES_528.58	0x2BF1E9A04D	Cocoto Kart Racer
SLES-52858	SLES_528.58	0x2BF109A14D	Cocoto Kart Racer
SCAJ-20153	SCAJ_201.53	0xBBCDD89065	Code Age Commanders
SLPM-66109	SLPM_661.09	0x48AE1CB165	Code Age Commanders
SLPS-25860	SLPS_258.60	0xD969D47965	Code Geass - Hangyaku no Lelouch - Lost Colors
SLUS-21743	SLUS_217.43	0xAD51AD0145	Code Lyoko - Quest for Infinity
SCES-54615	SCES_546.15	0xE5392168ED	Code of the Samurai
SLES-54615	SLES_546.15	0xE539C169ED	Code of the Samurai
SLES-53685	SLES_536.85	0xDC01F951C5	Codename - Kids Next Door - Operation V.I.D.E.O.G.A.M.E.
SLUS-21155	SLUS_211.55	0x3CC13D91B5	Codename - Kids Next Door - Operation V.I.D.E.O.G.A.M.E.
SCES-53158	SCES_531.58	0x5B8199D0DD	Cold Fear
SLES-53158	SLES_531.58	0x5B8179D1DD	Cold Fear
SLUS-21047	SLUS_210.47	0x1CE11DB135	Cold Fear
SCES-52963	SCES_529.63	0x0BD1C980A5	Cold Winter
SCES-53093	SCES_530.93	0x6BB1A9E0F5	Cold Winter
SLES-52963	SLES_529.63	0x0BD12981A5	Cold Winter
SLES-53093	SLES_530.93	0x6BB149E1F5	Cold Winter
SLUS-20845	SLUS_208.45	0xCC31CD6135	Cold Winter
SLED-53327	SLED_533.27	0x247281296D	Cold Winter [Demo]
SCES-51824	SCES_518.24	0x2AF1E9A01D	Colin McRae Rally '04
SLES-51824	SLES_518.24	0x2AF109A11D	Colin McRae Rally '04
SCES-52636	SCES_526.36	0xD309115885	Colin McRae Rally 2005
SLES-52636	SLES_526.36	0xD309F15985	Colin McRae Rally 2005
SCES-51117	SCES_511.17	0x598199D085	Colin McRae Rally 3
SLES-51117	SLES_511.17	0x598179D185	Colin McRae Rally 3
SLUS-20502	SLUS_205.02	0x94699539B5	Colin McRae Rally 3
SLUS-21232	SLUS_212.32	0x2CD12D813D	College Hoops 2K6
SLUS-21673	SLUS_216.73	0xBD41BD1165	College Hoops 2K8
SLUS-21179	SLUS_211.79	0x3CC13D9175	Colloseum - Road to Freedom
SLPS-20202	SLPS_202.02	0x2B912C81ED	Coloball 2002
SLPM-66805	SLPM_668.05	0xF91EAC0195	Colorful Aquarium - My Little Mermaid
SLPM-66804	SLPM_668.04	0xF91EAC019D	Colorful Aquarium - My Little Mermaid [Limited Edition]
SLPM-65589	SLPM_655.89	0xC82E9C31A5	Colorful Box - To Love
SLPM-66414	SLPM_664.14	0x18FE4CE1AD	Colorful Box - To Love
SLPM-65588	SLPM_655.88	0xC82E9C31AD	Colorful Box - To Love [Limited Edition]
SLPS-20056	SLPS_200.56	0x03B904A955	Colorio Hagaki Print
SCES-53356	SCES_533.56	0xAC7169207D	Colosseum - Road to Freedom
SCES-53357	SCES_533.57	0xAC71692075	Colosseum - Road to Freedom
SLES-53356	SLES_533.56	0xAC7189217D	Colosseum - Road to Freedom
SLES-53357	SLES_533.57	0xAC71892175	Colosseum - Road to Freedom
SCES-53924	SCES_539.24	0x1CC1D9908D	Combat Ace
SLES-53924	SLES_539.24	0x1CC139918D	Combat Ace
SLUS-28054	SLUS_280.54	0xFB09F559D5	Combat Elite - WWII Paratroopers [Trade Demo]
SLPM-65169	SLPM_651.69	0x1F8634992D	Combat Queen
TCPS-10054	TCPS_100.54	0x59F9A498E5	Combat Queen
SCKA-10006	SCKA_100.06	0x4920B2F875	Come on Baby
SCES-52768	SCES_527.68	0x3BE1F9B08D	Commandos - Strike Force
SLES-52768	SLES_527.68	0x3BE119B18D	Commandos - Strike Force
TLES-52768	TLES_527.68	0x3BE119C18D	Commandos - Strike Force
SCES-50829	SCES_508.29	0x11C9D198CD	Commandos 2 - Men of Courage
SCES-50859	SCES_508.59	0x19C1D990F5	Commandos 2 - Men of Courage
SCES-50860	SCES_508.60	0x19C1D990CD	Commandos 2 - Men of Courage
SCES-50927	SCES_509.27	0x09D1C980C5	Commandos 2 - Men of Courage
SLES-50829	SLES_508.29	0x11C93199CD	Commandos 2 - Men of Courage
SLES-50859	SLES_508.59	0x19C13991F5	Commandos 2 - Men of Courage
SLES-50860	SLES_508.60	0x19C13991CD	Commandos 2 - Men of Courage
SLES-50927	SLES_509.27	0x09D12981C5	Commandos 2 - Men of Courage
SLUS-20086	SLUS_200.86	0x0BF10DA12D	Commandos 2 - Men of Courage
SLPM-66492	SLPM_664.92	0x28CE7CD10D	Commandos Strike Force
SLUS-21103	SLUS_211.03	0x0CF10DA1E5	Commandos Strike Force
SCES-52451	SCES_524.51	0x8B51490025	Conan - The Dark Axe
SLES-52451	SLES_524.51	0x8B51A90125	Conan - The Dark Axe
SCES-50902	SCES_509.02	0x01D9C18805	Conflict - Desert Storm
SLES-50902	SLES_509.02	0x01D9218905	Conflict - Desert Storm
SLUS-20549	SLUS_205.49	0x847985293D	Conflict - Desert Storm
SLUS-20689	SLUS_206.89	0xA459A509BD	Conflict - Desert Storm 2 - Back to Baghdad
SCES-51523	SCES_515.23	0xE23921684D	Conflict - Desert Storm II
